,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,self_thread,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card
1152246633905709056,Fri Jul 19 15:59:39 +0000 2019,1152246633905709056,1152246633905709056,@IAmMrHumorist @Haenaa__ ඉඳකිං හුත්ති . . . පඩමයි අරින්නෙ,False,"[25, 57]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IAmMrHumorist', 'name': 'MR.HUMORIST', 'id': 2418612841, 'id_str': '2418612841', 'indices': [0, 14]}, {'screen_name': 'HaeNaa__', 'name': '𝟟', 'id': 1149026893506797569, 'id_str': '1149026893506797569', 'indices': [15, 24]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1522464592086508e+18,1152246459208650753,2418612841.0,2418612841,IAmMrHumorist,1742620412,1742620412,,,,,False,0,1,1,0,1152245722110054402,1152245722110054402,False,False,si,,,,,,,,,
1264892830402691073,Mon May 25 12:15:25 +0000 2020,1264892830402691073,1264892830402691073,@chikulive @FallenFdo හුත්ති 😂,False,"[22, 30]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chikulive', 'name': 'චිකූ🇱🇰', 'id': 1199395408595714048, 'id_str': '1199395408595714048', 'indices': [0, 10]}, {'screen_name': 'FallenFdo', 'name': 'FallenFdo', 'id': 1263911179145015298, 'id_str': '1263911179145015298', 'indices': [11, 21]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2648736185483633e+18,1264873618548363264,1.199395408595714e+18,1199395408595714048,chikulive,2503150696,2503150696,,,,,False,0,0,1,0,1264873618548363264,1264873618548363264,False,False,si,,,,,,,,,
1073840652780064769,Sat Dec 15 07:22:17 +0000 2018,1073840652780064769,1073840652780064769,@Chooty_Nangi @RW_UNP මේ අර ස්වාධීනයි කියලා කියපු හුත්ති නේ මේකිගෙ කිම්බෙ මිරිස් දාන්න ඔන MR ආන්ඩුව ගත්තා කිව්වම ස්වාධීනයි අනෙ හය්‍යෙන් හුකාපන් කැරි හුත්ති,False,"[22, 155]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RW_UNP', 'name': 'Ranil Wickremesinghe', 'id': 2913830408, 'id_str': '2913830408', 'indices': [14, 21]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.0737771076694057e+18,1073777107669405696,2602073233.0,2602073233,no_onexxx1,941984328724054017,941984328724054017,,,,,False,0,1,0,0,1073777107669405696,1073777107669405696,False,False,si,,,,,,,,,
1341379421337395204,Tue Dec 22 13:45:50 +0000 2020,1341379421337395204,1341379421337395204,"[1/2]  "" ඇයි අපි සල්ලි වියදම් කරලා ඉන්ජෙක්ෂන් එකක් හෙට ගහගන්න උත්සාහකරන්නේ, මොකටද? අපි කරන දේවල් අනික් අයට කිය කිය කරන්න් ඕනී නෑ. මොකටද අපි ඒවා ජනතාවට කියන්නේ"" - @PodujanaParty කොළඹ මහනගර සභා මන්ත්‍රීනි ප්‍රියංකා ජයසේකර #Covid19  #COVID19vaccine #LKA https://t.co/sgDsUav6pM",False,"[0, 250]","{'hashtags': [{'text': 'Covid19', 'indices': [220, 228]}, {'text': 'COVID19vaccine', 'indices': [230, 245]}, {'text': 'LKA', 'indices': [246, 250]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PodujanaParty', 'name': 'SLPP', 'id': 1041270939353141248, 'id_str': '1041270939353141248', 'indices': [162, 176]}], 'urls': [], 'media': [{'id': 1341379258174873601, 'id_str': '1341379258174873601', 'indices': [251, 274], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1341379258174873601/pu/img/yCcHP1Xhc25meTkq.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1341379258174873601/pu/img/yCcHP1Xhc25meTkq.jpg', 'url': 'https://t.co/sgDsUav6pM', 'display_url': 'pic.twitter.com/sgDsUav6pM', 'expanded_url': 'https://twitter.com/IsharaDanasekar/status/1341379421337395204/video/1', 'type': 'photo', 'original_info': {'width': 426, 'height': 426}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 426, 'h': 426, 'resize': 'fit'}, 'large': {'w': 426, 'h': 426, 'resize': 'fit'}, 'medium': {'w': 426, 'h': 426, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,551683003,551683003,,,,,False,46,146,34,36,1341379421337395204,1341379421337395204,False,False,si,,"{'media': [{'id': 1341379258174873601, 'id_str': '1341379258174873601', 'indices': [251, 274], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1341379258174873601/pu/img/yCcHP1Xhc25meTkq.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1341379258174873601/pu/img/yCcHP1Xhc25meTkq.jpg', 'url': 'https://t.co/sgDsUav6pM', 'display_url': 'pic.twitter.com/sgDsUav6pM', 'expanded_url': 'https://twitter.com/IsharaDanasekar/status/1341379421337395204/video/1', 'type': 'video', 'original_info': {'width': 426, 'height': 426}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 426, 'h': 426, 'resize': 'fit'}, 'large': {'w': 426, 'h': 426, 'resize': 'fit'}, 'medium': {'w': 426, 'h': 426, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 130049, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1341379258174873601/pu/vid/426x426/9HnkCHroiEWMn33G.mp4?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1341379258174873601/pu/vid/320x320/5e7CACL46iyXeMol.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1341379258174873601/pu/pl/w79gIT5ngsAC_ZCO.m3u8?tag=10'}]}, 'features': {}, 'media_key': '7_1341379258174873601', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '5914'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",False,True,"{'id': 1341379421337395204, 'id_str': '1341379421337395204'}",,,,
1298491127348072453,Wed Aug 26 05:23:04 +0000 2020,1298491127348072453,1298491127348072453,ඔවාලා දන්න ලොකුම කුණුහබ්බෙ මොකද්ද 😂💔,False,"[0, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1251532423407403008,1251532423407403008,,,,,False,0,34,13,1,1298491127348072453,1298491127348072453,False,False,si,,,,,,,,,
1264547754002599936,Sun May 24 13:24:13 +0000 2020,1264547754002599936,1264547754002599936,"""අයියේ මේ ෆෝන් එකේ රීසෙට් කියන එක ඔබපුවාම මොකද වෙන්නේ""

""හැමදේම රීසෙට් වෙනවා,කොටින්ම කිව්වොත් ඔය ෆෝන් එක ඔයා ගත්ත දවසේ තිබ්බා වගේ වෙනවා""

""ඒ කියන්නේ මේ ඩිස්ප්ලේ එක බිදිලා තියන එකත් හරි යනවාද""

""බහුකාපන් හුත්ති""

#සිරාසිද්ධි",False,"[0, 223]","{'hashtags': [{'text': 'සිරාසිද්ධි', 'indices': [212, 223]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1117021610618310656,1117021610618310656,,,,,False,0,11,3,0,1264547754002599936,1264547754002599936,False,False,si,,,,,,,,,
1301153501272211456,Wed Sep 02 13:42:23 +0000 2020,1301153501272211456,1301153501272211456,මම විතරක් බර ගහල enemy team එකෙ තුනක් නොක් කරාට පස්සෙත් teammate ලාට (@OvinKaushalya96 @DinuJayz ) ඉතුරු එකාව මරා ගන්ඩ බැරි වුනහම මම : https://t.co/e8yq6HuAnx,False,"[0, 134]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OvinKaushalya96', 'name': 'රෝමියෝ ✨', 'id': 1295257182850527232, 'id_str': '1295257182850527232', 'indices': [70, 86]}], 'urls': [], 'media': [{'id': 1301153479340236802, 'id_str': '1301153479340236802', 'indices': [135, 158], 'media_url': 'http://pbs.twimg.com/media/Eg6gMhZWoAI29am.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eg6gMhZWoAI29am.jpg', 'url': 'https://t.co/e8yq6HuAnx', 'display_url': 'pic.twitter.com/e8yq6HuAnx', 'expanded_url': 'https://twitter.com/PUNZARA_/status/1301153501272211456/photo/1', 'type': 'photo', 'original_info': {'width': 1069, 'height': 1051, 'focus_rects': [{'x': 0, 'y': 208, 'h': 599, 'w': 1069}, {'x': 18, 'y': 0, 'h': 1051, 'w': 1051}, {'x': 147, 'y': 0, 'h': 1051, 'w': 922}, {'x': 350, 'y': 0, 'h': 1051, 'w': 526}, {'x': 0, 'y': 0, 'h': 1051, 'w': 1069}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 669, 'resize': 'fit'}, 'medium': {'w': 1069, 'h': 1051, 'resize': 'fit'}, 'large': {'w': 1069, 'h': 1051, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 200, 'y': 134, 'h': 326, 'w': 326}]}, 'orig': {'faces': [{'x': 315, 'y': 212, 'h': 514, 'w': 514}]}, 'medium': {'faces': [{'x': 315, 'y': 212, 'h': 514, 'w': 514}]}, 'large': {'faces': [{'x': 315, 'y': 212, 'h': 514, 'w': 514}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,953461778834444290,953461778834444290,,,,,False,0,1,2,0,1301153501272211456,1301153501272211456,False,False,si,,"{'media': [{'id': 1301153479340236802, 'id_str': '1301153479340236802', 'indices': [135, 158], 'media_url': 'http://pbs.twimg.com/media/Eg6gMhZWoAI29am.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eg6gMhZWoAI29am.jpg', 'url': 'https://t.co/e8yq6HuAnx', 'display_url': 'pic.twitter.com/e8yq6HuAnx', 'expanded_url': 'https://twitter.com/PUNZARA_/status/1301153501272211456/photo/1', 'type': 'photo', 'original_info': {'width': 1069, 'height': 1051, 'focus_rects': [{'x': 0, 'y': 208, 'h': 599, 'w': 1069}, {'x': 18, 'y': 0, 'h': 1051, 'w': 1051}, {'x': 147, 'y': 0, 'h': 1051, 'w': 922}, {'x': 350, 'y': 0, 'h': 1051, 'w': 526}, {'x': 0, 'y': 0, 'h': 1051, 'w': 1069}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 669, 'resize': 'fit'}, 'medium': {'w': 1069, 'h': 1051, 'resize': 'fit'}, 'large': {'w': 1069, 'h': 1051, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 200, 'y': 134, 'h': 326, 'w': 326}]}, 'orig': {'faces': [{'x': 315, 'y': 212, 'h': 514, 'w': 514}]}, 'medium': {'faces': [{'x': 315, 'y': 212, 'h': 514, 'w': 514}]}, 'large': {'faces': [{'x': 315, 'y': 212, 'h': 514, 'w': 514}]}}, 'media_key': '3_1301153479340236802', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 115, 'green': 67, 'blue': 56}, 'percentage': 54.11}, {'rgb': {'red': 171, 'green': 171, 'blue': 163}, 'percentage': 27.26}, {'rgb': {'red': 172, 'green': 113, 'blue': 102}, 'percentage': 6.05}, {'rgb': {'red': 35, 'green': 31, 'blue': 33}, 'percentage': 5.43}, {'rgb': {'red': 148, 'green': 75, 'blue': 70}, 'percentage': 1.57}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,
1219230463174283265,Mon Jan 20 12:09:29 +0000 2020,1219230463174283265,1219230463174283265,@duliponline @VinshadaYasasmi @KasunKoswattha මූ පිස්සු ප*#&amp; ක් අයියේ 🤣,False,"[46, 75]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [0, 12]}, {'screen_name': 'VinshadaYasasmi', 'name': 'Vinshada Yasasmini', 'id': 1353365228, 'id_str': '1353365228', 'indices': [13, 29]}, {'screen_name': 'KasunKoswattha', 'name': 'Kasun K', 'id': 327293824, 'id_str': '327293824', 'indices': [30, 45]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2192229525725962e+18,1219222952572596225,799677397.0,799677397,duliponline,2533578847,2533578847,,,,,False,0,1,1,0,1218774284291727361,1218774284291727361,False,False,si,,,,,,,,,
1364095571112325120,Tue Feb 23 06:11:42 +0000 2021,1364095571112325120,1364095571112325120,හුත්ති ජාත්‍යන්තරගත කරපු අපෙ හුත්තියො නොදකිං අසහනකාරයො,False,"[0, 54]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,210131987,210131987,,,,,False,0,0,0,0,1364095571112325120,1364095571112325120,False,False,si,,,,,,,,,
1214798858892566528,Wed Jan 08 06:39:52 +0000 2020,1214798858892566528,1214798858892566528,දැන් එතකොට Chulakshi pill දානවා කියලද කියන්නේ 😕 යකෝ හිතන්නවත් පුලුවන්ද දැක්කම 😑 Aksha නම් කමක් නෑ කියමුකෝ ඒ හුත්ති වස කැතයි.. ඒ උනාට Chulakshi 😭 යකෝ ඒකි එහෙම නෑ 🤨☹️ අප්පට හැමිනෙනවා වේස පියුමි 😒 https://t.co/NhDDwJRqWC,False,"[0, 217]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/NhDDwJRqWC', 'expanded_url': 'https://www.facebook.com/100004993058070/posts/1422358801273875/', 'display_url': 'facebook.com/10000499305807…', 'indices': [194, 217]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,3186309132,3186309132,,,,,False,0,0,0,0,1214798858892566528,1214798858892566528,False,False,si,,,False,True,,,,,
656497407518113792,Tue Oct 20 15:49:13 +0000 2015,656497407518113792,656497407518113792,මෙ හුත්ති කොල්ලො කෙල්ලො කරනො...කැරි හුත්ති.... https://t.co/M59NLEkvtK,False,"[0, 70]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 656497402992455680, 'id_str': '656497402992455680', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/media/CRxY6OVU8AAaRVp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CRxY6OVU8AAaRVp.jpg', 'url': 'https://t.co/M59NLEkvtK', 'display_url': 'pic.twitter.com/M59NLEkvtK', 'expanded_url': 'https://twitter.com/dilshanka/status/656497407518113792/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 480}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 480, 'resize': 'fit'}, 'small': {'w': 680, 'h': 408, 'resize': 'fit'}, 'large': {'w': 800, 'h': 480, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4002448623,4002448623,"{'type': 'Point', 'coordinates': [5.9735616, 80.4410983]}","{'type': 'Point', 'coordinates': [80.4410983, 5.9735616]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,0,0,0,656497407518113792,656497407518113792,False,False,si,,"{'media': [{'id': 656497402992455680, 'id_str': '656497402992455680', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/media/CRxY6OVU8AAaRVp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CRxY6OVU8AAaRVp.jpg', 'url': 'https://t.co/M59NLEkvtK', 'display_url': 'pic.twitter.com/M59NLEkvtK', 'expanded_url': 'https://twitter.com/dilshanka/status/656497407518113792/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 480}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 480, 'resize': 'fit'}, 'small': {'w': 680, 'h': 408, 'resize': 'fit'}, 'large': {'w': 800, 'h': 480, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}, 'media_key': '3_656497402992455680', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,
1257001721479467010,Sun May 03 17:38:59 +0000 2020,1257001721479467010,1257001721479467010,අර රතුමකරාFM කියන එක නිකමට ඇහුවා. ඊයා මොන විකාරයක්ද අනේ. මේ twitter එකේම ඉන්න කවුරුහරි ගෙන්නලා විකර කියවනවා. ඔරිජිනල් රෙඩියෝ ෂෝ එකක් ලගින් තියන්න බෑ. එච්චර ගොන්. 🤢,False,"[0, 163]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1226366823295332352,1226366823295332352,,,,,False,4,67,10,20,1257001721479467010,1257001721479467010,False,False,si,,,,,,,,,
1281761198296334336,Sat Jul 11 01:24:18 +0000 2020,1281761198296334336,1281761198296334336,@dilanka007 නොදොකින් පට්ට හුත්ති...,False,"[12, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2812085046662062e+18,1281208504666206209,864488864.0,864488864,KavishR007,1079187135075209217,1079187135075209217,,,,,False,0,0,0,0,1281208504666206209,1281208504666206209,False,False,si,,,,,,,,,
1156129384308334592,Tue Jul 30 09:08:19 +0000 2019,1156129384308334592,1156129384308334592,"ටෙලිවිශන් කැරියා
වින්ඩෝස් පොන්නයා
I7 හුකන්නා
සරුංගල් පොන්නයා
කොස්කොල හුත්ති
මිරිස් ගල් වේසාවා
බ්ලෙන්ඩර් කැරියා
Core 2 duo පොන්නයා
පුවක් හුකන්නා
මිරිස් කරල් වේසාවා
අමු මිරිස් පොන්නයා
සුදුලූණු වේසා
පොල්ගස් හුත්තා
තල් ගස් හුත්ති
Clash of clans හුකන්නා
පෙට්‍රල් පොන්නයා👇👇",False,"[0, 267]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.1561289046310052e+18,1156128904631005184,765716875.0,765716875,ndilruksha,765716875,765716875,,,,,False,0,12,0,0,1156128904631005184,1156128904631005184,False,False,si,,,,,"{'id': 1156128904631005184, 'id_str': '1156128904631005184'}",,,,
1323597493569871873,Tue Nov 03 12:06:48 +0000 2020,1323597493569871873,1323597493569871873,මෙකේ ඉන්න පොන්සි හුත්තිගේ පුතාලටත් මෙව්වා කැරිම පාඩම්. හැමදාම මොකෙක් හරි හුත්තියෙක් කොල්ලෙක් ගැන මොකක් හරි කිව්වම පුක උඩ තියාගෙන උන්ට දෙන්නේ. හොයලා බලන්නේ නෑ ඇත්ත නැත්ත මොකක්ද කියලා. කෙල්ලෙක් මොකක් හරි දාපු ගමන් 'ආ ඒක තමයි හරි' කියලා උස්සගෙන වටේම හැමිනෙනන්වා.,False,"[0, 259]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3235974916237844e+18,1323597491623784449,4867064842.0,4867064842,ExcuzeMiii,4867064842,4867064842,,,,,False,1,28,1,2,1323597488322830337,1323597488322830337,False,False,si,,,,,"{'id': 1323597488322830337, 'id_str': '1323597488322830337'}",,,,
924878477869961216,Mon Oct 30 05:59:47 +0000 2017,924878477869961216,924878477869961216,"&lt;h&gt;සරුංගල් පොන්නයා 
කොස්කොල හුත්ති
මිරිස් ගල් වේසාවා
බ්ලෙන්ඩර් කැරියා 
Core 2 duo පොන්නයා 
පුවක් හුකන්නා
මිරිස්... https://t.co/9cuPKoW2CP",False,"[0, 144]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9cuPKoW2CP', 'expanded_url': 'http://fb.me/7bTzDDkgA', 'display_url': 'fb.me/7bTzDDkgA', 'indices': [121, 144]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,4193404407,4193404407,,,,,False,0,0,0,0,924878477869961216,924878477869961216,False,False,si,,,False,True,,,,,
1156129299453362176,Tue Jul 30 09:07:59 +0000 2019,1156129299453362176,1156129299453362176,"තෙරෙ බිනා කැරියා
අල්ලපු ගෙදර හුත්ති
ඉස්සරා ගෙදර බැල්ලි
අපේ ගෙදර බල්ලා⁣
තුම්හියෝ කැරියා
සඟල වරහන් පකයා
සබන් බෝල පකයා
බීට් හුත්ති
ගොටුකොල පකයා
පොල් කෝම්බ කැරියා
බ්ලොක් ගල් හුත්තා
රට උළු පොන්නයා
ගොක් කොල පකයා
ඇම්පියර් හුත්තා
ගිටාර් පකයා
බිත්ති ඔරලෝසු පොන්නයා
මදර්බෝඩ් හුකන්නා👇👇",False,"[0, 274]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.1561289046310052e+18,1156128904631005184,765716875.0,765716875,ndilruksha,765716875,765716875,,,,,False,0,5,0,0,1156128904631005184,1156128904631005184,False,False,si,,,,,"{'id': 1156128904631005184, 'id_str': '1156128904631005184'}",,,,
1264023167372230657,Sat May 23 02:39:42 +0000 2020,1264023167372230657,1264023167372230657,"@Roseandfalcon @duliponline @munza14 @krishniP @MarianneDavid24 PSA: Be vigilant of creeps like Dulip. Keep @GrassrootedSL informed of such individuals
https://t.co/jsaY5PbHBq",False,"[64, 175]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Roseandfalcon', 'name': 'Rose', 'id': 173387151, 'id_str': '173387151', 'indices': [0, 14]}, {'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [15, 27]}, {'screen_name': 'munza14', 'name': '𝐌𝐮𝐧𝐳𝐚 𝐌𝐮𝐬𝐡𝐭𝐚𝐪', 'id': 251958790, 'id_str': '251958790', 'indices': [28, 36]}, {'screen_name': 'krishniP', 'name': 'Krishni Iresha', 'id': 81820377, 'id_str': '81820377', 'indices': [37, 46]}, {'screen_name': 'MarianneDavid24', 'name': 'Marianne David', 'id': 2449625713, 'id_str': '2449625713', 'indices': [47, 63]}, {'screen_name': 'GrassrootedSL', 'name': 'Grassrooted Trust', 'id': 1907669090, 'id_str': '1907669090', 'indices': [108, 122]}], 'urls': [{'url': 'https://t.co/jsaY5PbHBq', 'expanded_url': 'https://twitter.com/duliponline/status/1264012482332577792?s=20', 'display_url': 'twitter.com/duliponline/st…', 'indices': [152, 175]}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.263967376799826e+18,1263967376799825924,7.461639806499226e+17,746163980649922560,VigilanteReport,746163980649922560,746163980649922560,,,,,True,0,2,2,2,1263677467270791168,1263677467270791168,False,False,en,,,False,True,,1.2640124823325778e+18,1264012482332577792,"{'url': 'https://t.co/jsaY5PbHBq', 'expanded': 'https://twitter.com/duliponline/status/1264012482332577792?s=20', 'display': 'twitter.com/duliponline/st…'}",
1271389245777891328,Fri Jun 12 10:29:52 +0000 2020,1271389245777891328,1271389245777891328,"තිත්ත කුණුහරුප වල අරුත් දැනගන්න මේ thread එක හොඳින් කියවන්න.

""හුත්තිගේ පුතා"" දන්නවාද?
සයන්න වෙනුවට හයන්න කියවීමක් අප බසේ පවතී ඒ නිසා සදුන් හදුන් කියා වහරයි. සඳ හඳ කියා වහරයි. සුතන්න ඇත්ති, සුත්ති [මව] යනු පුතුන් ඇත්තීය. හෙළ බස මරා දැමීමෙන් පසු අද එය පිළිගන්නේ කුණු කතාවක් ලෙසිනි.",False,"[0, 280]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2775054089,2775054089,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,3,2,0,1271389245777891328,1271389245777891328,False,False,si,,,,,"{'id': 1271389245777891328, 'id_str': '1271389245777891328'}",,,,
1033235527724556288,Sat Aug 25 06:12:01 +0000 2018,1033235527724556288,1033235527724556288,@Disapamok හරිනම් ඉතිං හුත්ති තමයි. එත් අපේ උං හුත්තා කියලා එකකුත් හදාගනනෙ,False,"[11, 74]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Disapamok', 'name': 'Dizy', 'id': 1084343288767733761, 'id_str': '1084343288767733761', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1006146324264148993,1006146324264148993,,,,,False,0,0,0,0,1032990110583648256,1032990110583648256,False,False,si,,,,,,,,,
1353252394923130881,Sun Jan 24 08:04:47 +0000 2021,1353252394923130881,1353252394923130881,"Happy Birthday Koththi කියල කෙල්ලෙක්ගෙ status එකක wish එකක් තිබ්බා මම දැක්කෙ හුත්ති වගේ මම ඉතින් ඕක ඇහුවා මේකි කියපු ඔව් ඔව් ""හෝලන් කොත්ති"" තමාලු කාඩ් එක 😂",False,"[0, 155]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4632654077,4632654077,,,,,False,0,4,1,0,1353252394923130881,1353252394923130881,False,False,si,,,,,,,,,
