,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,possibly_sensitive,possibly_sensitive_editable,extended_entities,card,self_thread
1329136139219857408,Wed Nov 18 18:55:24 +0000 2020,1329136139219857408,1329136139219857408,@0daq0KU7aOYX4ug 😂😂😂💣🙊 හා,False,"[17, 25]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3291360293290967e+18,1329136029329096705,1.2423938162434294e+18,1242393816243429377,H_S_KandyHamu,1257356014380126208,1257356014380126208,,,,,False,0,1,1,0,1329130519733305344,1329130519733305344,False,False,si,,,,,,,,,
959782572397027328,Sat Feb 03 13:36:11 +0000 2018,959782572397027328,959782572397027328,@IamHisAnchor මූව දන්නවද? 😂😂😂 https://t.co/Hv0juuu6ie,False,"[0, 29]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 959782559923056641, 'id_str': '959782559923056641', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/DVHVJzHUMAEYCe7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DVHVJzHUMAEYCe7.jpg', 'url': 'https://t.co/Hv0juuu6ie', 'display_url': 'pic.twitter.com/Hv0juuu6ie', 'expanded_url': 'https://twitter.com/d3vinlive/status/959782572397027328/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 540, 'focus_rects': [{'x': 0, 'y': 0, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 540, 'w': 540}, {'x': 0, 'y': 0, 'h': 540, 'w': 474}, {'x': 0, 'y': 0, 'h': 540, 'w': 270}, {'x': 0, 'y': 0, 'h': 540, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 540, 'resize': 'fit'}, 'large': {'w': 720, 'h': 540, 'resize': 'fit'}}, 'features': {'all': {'tags': [{'type': 'user', 'user_id': '707102986049347584', 'screen_name': 'anuwa01', 'name': 'P U S P E'}]}, 'small': {'faces': [{'x': 229, 'y': 323, 'h': 113, 'w': 113}]}, 'medium': {'faces': [{'x': 243, 'y': 342, 'h': 120, 'w': 120}]}, 'large': {'faces': [{'x': 243, 'y': 342, 'h': 120, 'w': 120}]}, 'orig': {'faces': [{'x': 243, 'y': 342, 'h': 120, 'w': 120}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,8.983567922619228e+17,898356792261922816,_NayanatharaJ,733962612908511232,733962612908511232,,,,,False,2,7,4,1,959782572397027328,959782572397027328,False,False,si,,,,,False,True,"{'media': [{'id': 959782559923056641, 'id_str': '959782559923056641', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/DVHVJzHUMAEYCe7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DVHVJzHUMAEYCe7.jpg', 'url': 'https://t.co/Hv0juuu6ie', 'display_url': 'pic.twitter.com/Hv0juuu6ie', 'expanded_url': 'https://twitter.com/d3vinlive/status/959782572397027328/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 540, 'focus_rects': [{'x': 0, 'y': 0, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 540, 'w': 540}, {'x': 0, 'y': 0, 'h': 540, 'w': 474}, {'x': 0, 'y': 0, 'h': 540, 'w': 270}, {'x': 0, 'y': 0, 'h': 540, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 540, 'resize': 'fit'}, 'large': {'w': 720, 'h': 540, 'resize': 'fit'}}, 'features': {'all': {'tags': [{'type': 'user', 'user_id': '707102986049347584', 'screen_name': 'anuwa01', 'name': 'P U S P E'}]}, 'small': {'faces': [{'x': 229, 'y': 323, 'h': 113, 'w': 113}]}, 'medium': {'faces': [{'x': 243, 'y': 342, 'h': 120, 'w': 120}]}, 'large': {'faces': [{'x': 243, 'y': 342, 'h': 120, 'w': 120}]}, 'orig': {'faces': [{'x': 243, 'y': 342, 'h': 120, 'w': 120}]}}, 'media_key': '3_959782559923056641', 'ext_alt_text': 'සයිකො සීන් 😆', 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 5, 'green': 5, 'blue': 8}, 'percentage': 57.16}, {'rgb': {'red': 5, 'green': 169, 'blue': 218}, 'percentage': 8.52}, {'rgb': {'red': 64, 'green': 64, 'blue': 39}, 'percentage': 5.75}, {'rgb': {'red': 14, 'green': 22, 'blue': 57}, 'percentage': 5.28}, {'rgb': {'red': 187, 'green': 3, 'blue': 51}, 'percentage': 3.39}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,
1248862002027450369,Sat Apr 11 06:34:38 +0000 2020,1248862002027450369,1248862002027450369,"@vishiru @lokuscene_ @explosiveskull_ @TheNati81067450 මේ හත්ත පිපුනේ 2013 ඉදන් සෑර්. හාමුදුරැවො කෙනෙක් ඇවිත් සෙක්ස් චැට් කරන්න ඇහුව නම් ඔක ss ගහල දැම්මට අපි මුකුත් කියන් නැ, ගත්තු පොටෝ එකට apologize කරාම, විශාකා උපාසිකාවට පුකේ අරින්න ආවා වගේ ss දාගෙන බොරැවට භික්ෂුවකට අපහාස කරලා පොරක් වෙන්න එපා කියහන්. හරි වැරැද්ද මනසින් දැකපන් .",False,"[55, 331]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'vishiru', 'name': 'V I S H W A 🇱🇰', 'id': 186032870, 'id_str': '186032870', 'indices': [0, 8]}, {'screen_name': 'explosiveskull_', 'name': '• S A C H I •', 'id': 1039555383918964736, 'id_str': '1039555383918964736', 'indices': [21, 37]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.248861413403005e+18,1248861413403004929,186032870.0,186032870,vishiru,1163026373465792512,1163026373465792512,,,,,False,0,0,1,0,1247933736672526345,1247933736672526345,False,False,si,,,,,,,,,
1189192459466625025,Tue Oct 29 14:49:11 +0000 2019,1189192459466625025,1189192459466625025,@kalpithabandara @daughterislife ඉතින් ඇයි බං ඕක ඒවෙලේ කිව්වෙ නැත්තෙ. ගෝඨා නැතුව වෙන එකෙක් ඡන්දෙ ඉල්ලුවනං අද ගෝඨගෙ නම වෙනුවට ඔතෙන්ට දාන්නෙ ඒ මනුස්සයගෙ නමනේ. දේශපාලන වහල් පොන්න වේස කැරි හුකන කතා කියන්නෙපා හුත්තිගෙ කොල්ලෝ හුකන්න බෝම්බ ගහපු වෙලේ එක පකයෙක් හා හූ නෑ අන්තිමට ඡන්දයක් ළංවුණාම ජංගිය අස්සෙ තියෙන ඇට 1/2,False,"[33, 310]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kalpithabandara', 'name': 'Kalpitha Dewasinghe', 'id': 391668972, 'id_str': '391668972', 'indices': [0, 16]}, {'screen_name': 'daughterislife', 'name': 'මාෂි 🎀🇱🇰', 'id': 2380919498, 'id_str': '2380919498', 'indices': [17, 32]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1890960742013338e+18,1189096074201333760,391668972.0,391668972,kalpithabandara,2991695292,2991695292,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,1,2,0,1189058032715493377,1189058032715493377,False,False,si,,,,,,,,,
1367379401436925963,Thu Mar 04 07:40:28 +0000 2021,1367379401436925963,1367379401436925963,@nipuna__d හුකන්න තියෙන ආසාවට තමයි ඔය ඔක්කොම 😏,False,"[11, 46]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nipuna__d', 'name': 'සැන්ඩි 🍀🦇🇱🇰', 'id': 247162345, 'id_str': '247162345', 'indices': [0, 10]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3673736147066511e+18,1367373614706651136,247162345.0,247162345,nipuna__d,1342832442864889857,1342832442864889857,,,,,False,0,0,0,0,1367373614706651136,1367373614706651136,False,False,si,,,,,,,,,
836088301786435584,Mon Feb 27 05:39:19 +0000 2017,836088301786435584,836088301786435584,මට හුකන්න තෝ කවුද පකයෝ https://t.co/mZ5WHdMKzs,False,"[0, 46]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mZ5WHdMKzs', 'expanded_url': 'http://youtu.be/sIiOjbRi6BU?a', 'display_url': 'youtu.be/sIiOjbRi6BU?a', 'indices': [23, 46]}]}","<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",,,,,,785706426005991425,785706426005991425,,,,,False,0,0,0,0,836088301786435584,836088301786435584,False,False,si,,,,,False,True,,,
1054009542709661706,Sun Oct 21 14:00:32 +0000 2018,1054009542709661706,1054009542709661706,@ZamanX90 ඉතින් වැරදි වැරදි කිය කිය ඉන්නෙ නැතුව කියන්න බලන්න හරි එක 😂,False,"[10, 69]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ZamanX90', 'name': 'Zaman Alferoz', 'id': 389385052, 'id_str': '389385052', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0539979614016594e+18,1053997961401659392,389385052.0,389385052,ZamanX90,4632654077,4632654077,,,,,False,0,0,1,0,1053899510274052096,1053899510274052096,False,False,si,,,,,,,,,
1010957333361393664,Sun Jun 24 18:46:25 +0000 2018,1010957333361393664,1010957333361393664,@Gimalka හුකන්න ඔනි,False,"[9, 19]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GImalka', 'name': 'K G Imalka Malsitha', 'id': 1244814823310766080, 'id_str': '1244814823310766080', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3800312352,3800312352,,,,,False,0,1,0,0,1010874639608770560,1010874639608770560,False,False,si,,,,,,,,,
1284390044099174401,Sat Jul 18 07:30:23 +0000 2020,1284390044099174401,1284390044099174401,@devinda_hemal ඔහ් තාත්තෙ හුකන්න😹,False,"[15, 33]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2840635305226772e+18,1284063530522677250,1.0673992874771292e+18,1067399287477129217,hemal_devinda,1217387594415296513,1217387594415296513,,,,,False,0,2,0,0,1284063530522677250,1284063530522677250,False,False,si,,,,,,,,,
1249308792145117185,Sun Apr 12 12:10:01 +0000 2020,1249308792145117185,1249308792145117185,හුකන්න. #TeamAanamalu,False,"[0, 21]","{'hashtags': [{'text': 'TeamAanamalu', 'indices': [8, 21]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2775054089,2775054089,,,,,False,0,0,0,0,1249308792145117185,1249308792145117185,False,False,si,,,,,,,,,
1368398224462028805,Sun Mar 07 03:08:54 +0000 2021,1368398224462028805,1368398224462028805,@saramadu82 හුකන්න,False,"[12, 18]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'saramadu82', 'name': 'BIG ASS WIFE slk 🇱🇰', 'id': 1324588173091991553, 'id_str': '1324588173091991553', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3683913217113088e+18,1368391321711308800,1.3245881730919916e+18,1324588173091991553,saramadu82,1349340009069899776,1349340009069899776,,,,,False,0,1,0,0,1368391321711308800,1368391321711308800,False,False,si,,,,,,,,,
951454479441846272,Thu Jan 11 14:03:19 +0000 2018,951454479441846272,951454479441846272,@DilanthaShamal @Mr_acidz හුකන්න මිතුරනි 😂😂😂🔫,False,"[26, 45]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DilanthaShamal', 'name': 'Shamal Dilantha', 'id': 903733902, 'id_str': '903733902', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.514314724386365e+17,951431472438636544,903733902.0,903733902,DilanthaShamal,166556379,166556379,,,,,False,0,2,1,0,951297659242872833,951297659242872833,False,False,si,,,,,,,,,
1147398715273093120,Sat Jul 06 06:55:46 +0000 2019,1147398715273093120,1147398715273093120,@satans_feed @iamharshana1 සල්ලි දීල හුකන්නෙපා මල්ලි. ඒ සල්ලිවලිං යාලුවන්ට බොන්න අරං දීපං,False,"[27, 89]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'satans_feed', 'name': 'Satan🔱', 'id': 1120737878970118145, 'id_str': '1120737878970118145', 'indices': [0, 12]}, {'screen_name': 'iamharshana1', 'name': 'Harshana Kavshalya', 'id': 1072765984468021248, 'id_str': '1072765984468021248', 'indices': [13, 26]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1473690783963464e+18,1147369078396346368,1.1207378789701181e+18,1120737878970118145,satans_feed,799677397,799677397,,,,,False,0,1,2,0,1147279364712779776,1147279364712779776,False,False,si,,,,,,,,,
1252278846394716161,Mon Apr 20 16:51:57 +0000 2020,1252278846394716161,1252278846394716161,"@AzzeemAhamed ආ එල. එක හදල තියෙන්නේ පිස්සු හුකන්න
මෙන්න ඔරිගීනල් එක - https://t.co/10zk7fhP7l",False,"[14, 93]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AzzeemAhamed', 'name': 'A H M A D', 'id': 3706081633, 'id_str': '3706081633', 'indices': [0, 13]}], 'urls': [{'url': 'https://t.co/10zk7fhP7l', 'expanded_url': 'https://www.instagram.com/p/B_KE9urhtP5/', 'display_url': 'instagram.com/p/B_KE9urhtP5/', 'indices': [70, 93]}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2522784069574083e+18,1252278406957408257,3706081633.0,3706081633,AzzeemAhamed,546195353,546195353,,,,,False,0,0,1,0,1252275583230369792,1252275583230369792,False,False,si,,,,,False,True,,,
1235247096044949504,Wed Mar 04 16:53:52 +0000 2020,1235247096044949504,1235247096044949504,"හාරත  කපිතාන්ගේ ගැම්ම කොහොමද ඈ? 
මෙතන නම් කැපෑසිටි සුට්ටක් තියෙනවා වගේ, දනිස් අමාරුවනම් තාම සැරට තියෙනවා  බකල් ගැසීමෙන් ඒක ඔප්පු වෙනවා.
@sajithpremadasa https://t.co/pHB3FrDfIW",False,"[0, 152]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sajithpremadasa', 'name': 'Sajith Premadasa', 'id': 106014897, 'id_str': '106014897', 'indices': [136, 152]}], 'urls': [], 'media': [{'id': 1235247078873403395, 'id_str': '1235247078873403395', 'indices': [153, 176], 'media_url': 'http://pbs.twimg.com/media/ESR6rHIWkAM6AoU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESR6rHIWkAM6AoU.jpg', 'url': 'https://t.co/pHB3FrDfIW', 'display_url': 'pic.twitter.com/pHB3FrDfIW', 'expanded_url': 'https://twitter.com/Wasanth53468261/status/1235247096044949504/photo/1', 'type': 'photo', 'original_info': {'width': 704, 'height': 411, 'focus_rects': [{'x': 0, 'y': 0, 'h': 394, 'w': 704}, {'x': 93, 'y': 0, 'h': 411, 'w': 411}, {'x': 118, 'y': 0, 'h': 411, 'w': 361}, {'x': 195, 'y': 0, 'h': 411, 'w': 206}, {'x': 0, 'y': 0, 'h': 411, 'w': 704}]}, 'sizes': {'medium': {'w': 704, 'h': 411, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 704, 'h': 411, 'resize': 'fit'}, 'small': {'w': 680, 'h': 397, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 278, 'y': 83, 'h': 53, 'w': 53}, {'x': 564, 'y': 89, 'h': 58, 'w': 58}]}, 'large': {'faces': [{'x': 278, 'y': 83, 'h': 53, 'w': 53}, {'x': 564, 'y': 89, 'h': 58, 'w': 58}]}, 'orig': {'faces': [{'x': 278, 'y': 83, 'h': 53, 'w': 53}, {'x': 564, 'y': 89, 'h': 58, 'w': 58}]}, 'small': {'faces': [{'x': 268, 'y': 80, 'h': 51, 'w': 51}, {'x': 544, 'y': 85, 'h': 56, 'w': 56}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1168509537831325696,1168509537831325696,,,,,False,2,18,2,1,1235247096044949504,1235247096044949504,False,False,si,,,,,False,True,"{'media': [{'id': 1235247078873403395, 'id_str': '1235247078873403395', 'indices': [153, 176], 'media_url': 'http://pbs.twimg.com/media/ESR6rHIWkAM6AoU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESR6rHIWkAM6AoU.jpg', 'url': 'https://t.co/pHB3FrDfIW', 'display_url': 'pic.twitter.com/pHB3FrDfIW', 'expanded_url': 'https://twitter.com/Wasanth53468261/status/1235247096044949504/photo/1', 'type': 'photo', 'original_info': {'width': 704, 'height': 411, 'focus_rects': [{'x': 0, 'y': 0, 'h': 394, 'w': 704}, {'x': 93, 'y': 0, 'h': 411, 'w': 411}, {'x': 118, 'y': 0, 'h': 411, 'w': 361}, {'x': 195, 'y': 0, 'h': 411, 'w': 206}, {'x': 0, 'y': 0, 'h': 411, 'w': 704}]}, 'sizes': {'medium': {'w': 704, 'h': 411, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 704, 'h': 411, 'resize': 'fit'}, 'small': {'w': 680, 'h': 397, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 278, 'y': 83, 'h': 53, 'w': 53}, {'x': 564, 'y': 89, 'h': 58, 'w': 58}]}, 'large': {'faces': [{'x': 278, 'y': 83, 'h': 53, 'w': 53}, {'x': 564, 'y': 89, 'h': 58, 'w': 58}]}, 'orig': {'faces': [{'x': 278, 'y': 83, 'h': 53, 'w': 53}, {'x': 564, 'y': 89, 'h': 58, 'w': 58}]}, 'small': {'faces': [{'x': 268, 'y': 80, 'h': 51, 'w': 51}, {'x': 544, 'y': 85, 'h': 56, 'w': 56}]}}, 'media_key': '3_1235247078873403395', 'ext_media_color': {'palette': [{'rgb': {'red': 204, 'green': 216, 'blue': 224}, 'percentage': 43.73}, {'rgb': {'red': 162, 'green': 180, 'blue': 93}, 'percentage': 15.29}, {'rgb': {'red': 47, 'green': 50, 'blue': 57}, 'percentage': 15.01}, {'rgb': {'red': 102, 'green': 90, 'blue': 66}, 'percentage': 7.5}, {'rgb': {'red': 174, 'green': 143, 'blue': 115}, 'percentage': 3.65}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,
1023920238608363523,Mon Jul 30 13:16:23 +0000 2018,1023920238608363523,1023920238608363523,@PalaEpa මේ හුකන්න මොකාද.,False,"[9, 25]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PalaEpa', 'name': 'පලිබෝධනාශකයා', 'id': 981542453852348416, 'id_str': '981542453852348416', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0239187910661161e+18,1023918791066116097,9.815424538523484e+17,981542453852348416,PalaEpa,233860469,233860469,,,,,False,0,0,0,0,1023232721907118080,1023232721907118080,False,False,si,,,,,,,,,
1383660445542670346,Sun Apr 18 05:55:32 +0000 2021,1383660445542670346,1383660445542670346,"@shanki_thewitch @AshWarunasuriya ඕකට දෙන්න උත්තරයක් ලංකාවෙ ⁣""අපි තමයි ඒයි බොහිමියානුවො"" කියාගෙන හක්කලං ගහන එවුංට නෑ ඒයි. බොහිමියානු ආදරේ කියල අපේ අයියලා කරන්නෙ නිකං හුකන එකයි රස්සා නොකර කාලකන්නි වෙවී හුකන්න සෙට්වෙච්චි කෙල්ලංගෙං යැපෙන එකයි විතරයි.",False,"[34, 247]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shanki_thewitch', 'name': 'Witch ⚡', 'id': 973212683007819776, 'id_str': '973212683007819776', 'indices': [0, 16]}, {'screen_name': 'AshWarunasuriya', 'name': 'Ashanthi', 'id': 3185439146, 'id_str': '3185439146', 'indices': [17, 33]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3836491106877727e+18,1383649110687772679,9.732126830078198e+17,973212683007819776,shanki_thewitch,799677397,799677397,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,1,0,0,1383377079824109573,1383377079824109573,False,False,si,,,,,,,,,
1121767645651410946,Fri Apr 26 13:27:02 +0000 2019,1121767645651410946,1121767645651410946,සිරගත කළ බුද්ධි නිලධාරීන්ට සමාව දෙන යෝජනාවට මංගල විරුද්ධ වෙයි https://t.co/4mrSGSlPAk,False,"[0, 85]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4mrSGSlPAk', 'expanded_url': 'http://dlvr.it/R3YfxS', 'display_url': 'dlvr.it/R3YfxS', 'indices': [62, 85]}]}","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,366526379,366526379,,,,,False,10,30,11,6,1121767645651410946,1121767645651410946,False,False,si,,,,,False,True,,"{'name': 'summary', 'url': 'https://t.co/4mrSGSlPAk', 'card_type_url': 'http://card-type-url-is-deprecated.invalid', 'binding_values': {'vanity_url': {'type': 'STRING', 'string_value': 'lankadeepa.lk', 'scribe_key': 'vanity_url'}, 'domain': {'type': 'STRING', 'string_value': 'www.lankadeepa.lk'}, 'title': {'type': 'STRING', 'string_value': 'සිරගත කළ බුද්ධි නිලධාරීන්ට සමාව දෙන යෝජනාවට මංගල විරුද්ධ වෙයි'}, 'description': {'type': 'STRING', 'string_value': 'සිරගතවී සිටින බුද්ධි අංශ නිලධාරීන්ට පොදු සමාවක් ලබාදීමට කර ඇති යෝජනාවට තමා විරෝධය දක්වන බව මුදල් අමාත්\u200dය මංගල සමරවීර මහතා කොළඹ එම අමාත්\u200dයාංශයේ අද (26) ප ..'}, 'card_url': {'type': 'STRING', 'string_value': 'https://t.co/4mrSGSlPAk', 'scribe_key': 'card_url'}}, 'card_platform': {'platform': {'device': {'name': 'Swift', 'version': '12'}, 'audience': {'name': 'production', 'bucket': None}}}}",
824330418686140416,Wed Jan 25 18:57:41 +0000 2017,824330418686140416,824330418686140416,ට හුකන්න ඔලිම්පික් ෂුක්‍රානුවට විකට් දෙන්න එපා යකෝ,False,"[0, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,586286995,586286995,,,,,False,0,0,0,0,824330418686140416,824330418686140416,False,False,si,,,,,,,,,
1195998286227922944,Sun Nov 17 09:33:06 +0000 2019,1195998286227922944,1195998286227922944,@MangalaLK උබෙ අම්මට හුකන්න වෙස බල්ලෝ දැන්ද තොට ඕවා මතක් වෙන්නේ අප්පට හුකා ගන්නේ නැතුව පල මකබෑවිලා මේ සිංහල රටෙන්,False,"[11, 113]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1959363625636823e+18,1195936362563682304,3032260688.0,3032260688,MangalaLK,1127607138463961088,1127607138463961088,,,,,False,0,1,0,0,1195936362563682304,1195936362563682304,False,False,si,,,,,,,,,
1175809757019615232,Sun Sep 22 16:31:06 +0000 2019,1175809757019615232,1175809757019615232,"හාමුදුරුවොන්ගෙ දේහයේ සිදුවීම් ගැන ට්වීට් දාන්න එපා ගර්ල්ස් බෝයිස්.

සංහිදියා පීපල්ස්ලා උදහස් වෙන්න පුලුවන්.

#lka 
🖕",False,"[0, 116]","{'hashtags': [{'text': 'lka', 'indices': [109, 113]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,806509767023853568,806509767023853568,,,,,False,0,25,1,1,1175809757019615232,1175809757019615232,False,False,si,,,,,,,,,
1135486846937550859,Mon Jun 03 10:02:15 +0000 2019,1135486846937550859,1135486846937550859,"@MangalaLK @Pontifex @VaticanNews ගොන් පොන්න පකය , තොට තම්බින්ගෙන් හැම අව්රුද්දටම මිලියන 65 හම්බ වෙනවා තම්බින්ට කඩේ යනවට  , වද හුකන්න චුත වෙලා තොපි පලයව් , තොපිට ගහන දවස හුගක් දුර නැ",False,"[34, 182]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}, {'screen_name': 'Pontifex', 'name': 'Pope Francis', 'id': 500704345, 'id_str': '500704345', 'indices': [11, 20]}, {'screen_name': 'VaticanNews', 'name': 'Vatican News', 'id': 121482708, 'id_str': '121482708', 'indices': [21, 33]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.1354439261129646e+18,1135443926112964608,3032260688.0,3032260688,MangalaLK,2653099073,2653099073,,,,,False,0,0,0,0,1135443926112964608,1135443926112964608,False,False,si,,,,,,,,,
1121809802366033920,Fri Apr 26 16:14:33 +0000 2019,1121809802366033920,1121809802366033920,මුස්ලිම් කෙල්ලෙක් වත් හොයා ගන්න ඕනි බන් බැද ගන්න 😌,False,"[0, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3773388739,3773388739,,,,,False,0,14,1,1,1121809802366033920,1121809802366033920,False,False,si,,,,,,,,,
