,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,self_thread,card,quoted_status_id,quoted_status_id_str,quoted_status_permalink
1250545974608568320,Wed Apr 15 22:06:09 +0000 2020,1250545974608568320,1250545974608568320,Damn Disney - messed with the කිම්බ too?,False,"[0, 40]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,29947063,29947063,,,,,True,0,2,0,0,1250545974608568320,1250545974608568320,False,False,en,,,,,,,1.2500644554063667e+18,1250064455406366721,"{'url': 'https://t.co/ZF4bUlH4zG', 'expanded': 'https://twitter.com/kkscott25/status/1250064455406366721', 'display': 'twitter.com/kkscott25/stat…'}"
1040139596179402753,Thu Sep 13 07:26:19 +0000 2018,1040139596179402753,1040139596179402753,වයිෆ් නිදි අතරේ යට සායෙන් කිම්බ,False,"[0, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://hornyagent.net"" rel=""nofollow"">hukanawa.com</a>",,,,,,996787115072610305,996787115072610305,,,,,False,0,0,0,0,1040139596179402753,1040139596179402753,False,False,si,,,,,,,,,
1061003464874946560,Fri Nov 09 21:11:53 +0000 2018,1061003464874946560,1061003464874946560,"@indrajithline කැරි කොල්ලො මම උඹෙන් ඊයෙ අහපු පස්නෙට උත්තරයක් හම්බුන්නෑ,  කිම්බ නලලට ගත්තු කෙල්ලන්ටත් වඩා පකේ ලයින් නෙ උඹෙත් වෙලාවකට.",False,"[15, 132]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0609882412250358e+18,1060988241225035776,1105901318.0,1105901318,Indrajithlk,1022393959555915777,1022393959555915777,,,,,False,0,0,0,0,1060988241225035776,1060988241225035776,False,False,si,,,,,,,,,
1273084972346171393,Wed Jun 17 02:48:04 +0000 2020,1273084972346171393,1273084972346171393,@FiveVoicer දාල ගිය කිම්බ හමතිස්සෙම මතක් වෙන්නෑනේ.. රටේ ලෝකෙ අනික් දේවලුත් දැනගන්න ඕනි නේ..,False,"[12, 91]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FiveVoicer', 'name': 'DILA 🇱🇰 🎙', 'id': 2911831267, 'id_str': '2911831267', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2729166132352246e+18,1272916613235224576,2911831267.0,2911831267,FiveVoicer,150624162,150624162,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,1,0,0,1272916613235224576,1272916613235224576,False,False,si,,,,,,,,,
981339915685314560,Wed Apr 04 01:17:22 +0000 2018,981339915685314560,981339915685314560,"ප්‍රධාන ටික😐

පුරුශලිංගය=පයිය,පක
ස්ත්‍රීලිංගය=හුත්ත,කිම්බ
නපුංසකයා=පොන්නයා
වෘෂනබිජ=ඇටදෙක
ශුක්‍රාණු=කැරි

*මේවා කුනුහරප වෙන්නෙ කොහෙමද?

*කොළඹ සිංහල මහාචාර්ය කෙනෙක්ම කියලා තියනවා ලංකාවේ තියෙන එකම කුනුහරපය ""ගණිකාව"" කියන එක විතරයි කියලා.අනිත් එවා මිනිස්සු හදාගත්ත පහත් දේවල්😏",False,"[0, 271]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3089536357,3089536357,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,3,17,2,0,981339915685314560,981339915685314560,False,False,si,,,,,"{'id': 981339915685314560, 'id_str': '981339915685314560'}",,,,
1272916613235224576,Tue Jun 16 15:39:04 +0000 2020,1272916613235224576,1272916613235224576,"දාල ගිය කිම්බට තවම කවි ලියන එවුන්
'ස' ට රට පාලනය ගැන කියලා දෙන එක හෙණ කැතයි..
🙁",False,"[0, 79]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2911831267,2911831267,,,,,False,0,11,2,0,1272916613235224576,1272916613235224576,False,False,si,,,,,,,,,
1004359659828858880,Wed Jun 06 13:49:37 +0000 2018,1004359659828858880,1004359659828858880,ටහිකෙනවා යකෝ මේක 🙄 කිම්බ කැපුවා කතුරෙන් 🙄 කැරිම ෆිල්ම් එකක් අයිසේ 🙄😍 — watching Antichrist,False,"[0, 90]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,3186309132,3186309132,,,,,False,0,0,0,0,1004359659828858880,1004359659828858880,False,False,si,,,,,,,,,
541069376666214400,Sat Dec 06 03:19:26 +0000 2014,541069376666214400,541069376666214400,මේ කිම්බ කාටද ඕනේ..?? http://t.co/D6oZaGEHKu,False,"[0, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/D6oZaGEHKu', 'expanded_url': 'http://fb.me/79ey5jag6', 'display_url': 'fb.me/79ey5jag6', 'indices': [22, 44]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,1532958246,1532958246,,,,,False,0,0,0,0,541069376666214400,541069376666214400,False,False,si,,,False,True,,,,,
843067455832436736,Sat Mar 18 11:51:59 +0000 2017,843067455832436736,843067455832436736,@kirihodi @Chagee_live අපේ එවුන්ගෙ කිවු කිම්බ 😂,False,"[23, 47]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kirihodi', 'name': 'chamod.', 'id': 951610039, 'id_str': '951610039', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.429905801793208e+17,842990580179320832,951610039.0,951610039,kirihodi,623929922,623929922,,,,,False,0,1,1,0,842958123128229888,842958123128229888,False,False,si,,,,,,,,,
653648844144574464,Mon Oct 12 19:10:03 +0000 2015,653648844144574464,653648844144574464,These guys are so casual with their threats of rape and murder and the worst part is that everyone just laughs it off like it's no big deal.,False,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",6.536465748793098e+17,653646574879309824,31069427.0,31069427,himalkk,31069427,31069427,,,,,False,4,1,2,0,653646574879309824,653646574879309824,False,False,en,,,,,,,,,
900094748886798337,Tue Aug 22 20:38:05 +0000 2017,900094748886798337,900094748886798337,Loku Kimba Dutuwama - ලොකු කිම්බ දුටුවාම - Digu Desa (Remix) - 18+ Song - YouTube https://t.co/enda5Vk9fo,False,"[0, 105]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/enda5Vk9fo', 'expanded_url': 'https://m.youtube.com/watch?v=UpvHXZRQoyI', 'display_url': 'm.youtube.com/watch?v=UpvHXZ…', 'indices': [82, 105]}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,863282291321315328,863282291321315328,,,,,False,0,0,0,0,900094748886798337,900094748886798337,False,False,et,,,False,True,,,,,
1296386817822830592,Thu Aug 20 10:01:17 +0000 2020,1296386817822830592,1296386817822830592,LMAO there's a character named කිම්බ in @ThePeakyBlinder,False,"[0, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ThePeakyBlinder', 'name': 'Peaky Blinders', 'id': 1288485038, 'id_str': '1288485038', 'indices': [40, 56]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2932558608,2932558608,,,,,False,0,0,0,0,1296386817822830592,1296386817822830592,False,False,en,,,,,,,,,
1231946078360043520,Mon Feb 24 14:16:48 +0000 2020,1231946078360043520,1231946078360043520,"*කුණුහරප හටගන්නා ආකාර 

(1)ලිංගික අවයව මුල්කරගෙන හටගන්න කුනුහරප(මේවා ඉතිරි කුනුහරප සෑදීම සදහා දායක වේ)

 යෝනිය=හුත්ත,කිම්බ
 ශිෂ්නය= පක,පයිය
 නපුංසක=පොන්නයා

හුත්ත"" ප්‍රාණවාචී කිරීමෙන් ""හුත්තා"" සහ ""හුත්තී""ද, ""පක"" ප්‍රාණවාචී කිරීමෙන් ""පකයා""ද හටගනී...",False,"[0, 248]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,717881136,717881136,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,2,21,4,1,1231946078360043520,1231946078360043520,False,False,si,,,,,"{'id': 1231946078360043520, 'id_str': '1231946078360043520'}",,,,
1309357710555504640,Fri Sep 25 05:02:59 +0000 2020,1309357710555504640,1309357710555504640,"@lankansexylucy මේකද අක්කි ඔයාගේ එක🥺🥺,නේ මට ඉන්න බෑ. ඔයාගේ කිම්බ දැක්කමත් මගේ පයියෙන් නිකන්ම කිරි එනවා🥺, අනේ.මට ඔයාගෙ ඕකලෙවකන්න ඕනෙ.🥺🥺, ඔයාගේ වට්ස්ඇප් හරි ඉන්ටග්‍රෑම් හරි තියනවනම් කියන්නකො.😣🥺",False,"[16, 191]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lankansexylucy', 'name': 'Hot Wife Lucy 17K 🇱🇰 ©️', 'id': 952372283854565376, 'id_str': '952372283854565376', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.307542093867303e+18,1307542093867302912,9.523722838545654e+17,952372283854565376,lankansexylucy,1212378805873954817,1212378805873954817,,,,,False,0,2,1,0,1307542093867302912,1307542093867302912,False,False,si,,,,,,,,,
1361716705022464000,Tue Feb 16 16:38:56 +0000 2021,1361716705022464000,1361716705022464000,ඥාති දියණියක සිය උපන්දින සාදයට කොට ඇදුමක් ඇද පාටි දැම්මා යි වෙනත් නෑයෙකු කීවාය. ඒ බීමබට කකුල් වලට කොටෑදුම නොගැලපෙ . ඒත් අනික් නෑයෝ ඒ කොට ඇදුමින් කිම්බ ලොවට පෙනුනාසේ එයට උරණව ඇත.,False,"[0, 177]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,150624162,150624162,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,16,0,1,1361716705022464000,1361716705022464000,False,False,si,,,,,,,,,
1250064455406366721,Tue Apr 14 14:12:45 +0000 2020,1250064455406366721,1250064455406366721,"@joenciaga Disney also claimed The Lion King is their first original production not adapted but based on Shakespeare and Bambi. Kimba the White Lion originates in the 50’s, the Japanese artist died in 1989 the same year Disney began production. https://t.co/7XTvAxZnCn",False,"[11, 244]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1250063945907474437, 'id_str': '1250063945907474437', 'indices': [245, 268], 'media_url': 'http://pbs.twimg.com/media/EVkeiSJWkAUFRxT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EVkeiSJWkAUFRxT.jpg', 'url': 'https://t.co/7XTvAxZnCn', 'display_url': 'pic.twitter.com/7XTvAxZnCn', 'expanded_url': 'https://twitter.com/kkscott25/status/1250064455406366721/photo/1', 'type': 'photo', 'original_info': {'width': 1149, 'height': 1365, 'focus_rects': [{'x': 0, 'y': 722, 'h': 643, 'w': 1149}, {'x': 0, 'y': 216, 'h': 1149, 'w': 1149}, {'x': 0, 'y': 55, 'h': 1310, 'w': 1149}, {'x': 466, 'y': 0, 'h': 1365, 'w': 683}, {'x': 0, 'y': 0, 'h': 1365, 'w': 1149}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 572, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1010, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1149, 'h': 1365, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}}, {'id': 1250063945899085824, 'id_str': '1250063945899085824', 'indices': [245, 268], 'media_url': 'http://pbs.twimg.com/media/EVkeiSHWkAAD99e.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EVkeiSHWkAAD99e.jpg', 'url': 'https://t.co/7XTvAxZnCn', 'display_url': 'pic.twitter.com/7XTvAxZnCn', 'expanded_url': 'https://twitter.com/kkscott25/status/1250064455406366721/photo/1', 'type': 'photo', 'original_info': {'width': 1069, 'height': 1372, 'focus_rects': [{'x': 0, 'y': 9, 'h': 599, 'w': 1069}, {'x': 0, 'y': 0, 'h': 1069, 'w': 1069}, {'x': 0, 'y': 0, 'h': 1219, 'w': 1069}, {'x': 383, 'y': 0, 'h': 1372, 'w': 686}, {'x': 0, 'y': 0, 'h': 1372, 'w': 1069}]}, 'sizes': {'large': {'w': 1069, 'h': 1372, 'resize': 'fit'}, 'small': {'w': 530, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 935, 'h': 1200, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}, 'medium': {'faces': []}}}, {'id': 1250063945911742465, 'id_str': '1250063945911742465', 'indices': [245, 268], 'media_url': 'http://pbs.twimg.com/media/EVkeiSKXsAEhT6q.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EVkeiSKXsAEhT6q.jpg', 'url': 'https://t.co/7XTvAxZnCn', 'display_url': 'pic.twitter.com/7XTvAxZnCn', 'expanded_url': 'https://twitter.com/kkscott25/status/1250064455406366721/photo/1', 'type': 'photo', 'original_info': {'width': 1143, 'height': 1359, 'focus_rects': [{'x': 0, 'y': 597, 'h': 640, 'w': 1143}, {'x': 0, 'y': 216, 'h': 1143, 'w': 1143}, {'x': 0, 'y': 56, 'h': 1303, 'w': 1143}, {'x': 0, 'y': 0, 'h': 1359, 'w': 680}, {'x': 0, 'y': 0, 'h': 1359, 'w': 1143}]}, 'sizes': {'medium': {'w': 1009, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 572, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1143, 'h': 1359, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 352, 'y': 334, 'h': 95, 'w': 95}]}, 'small': {'faces': [{'x': 199, 'y': 189, 'h': 54, 'w': 54}]}, 'large': {'faces': [{'x': 399, 'y': 379, 'h': 108, 'w': 108}]}, 'orig': {'faces': [{'x': 399, 'y': 379, 'h': 108, 'w': 108}]}}}, {'id': 1250063945907474440, 'id_str': '1250063945907474440', 'indices': [245, 268], 'media_url': 'http://pbs.twimg.com/media/EVkeiSJWkAgTMl6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EVkeiSJWkAgTMl6.jpg', 'url': 'https://t.co/7XTvAxZnCn', 'display_url': 'pic.twitter.com/7XTvAxZnCn', 'expanded_url': 'https://twitter.com/kkscott25/status/1250064455406366721/photo/1', 'type': 'photo', 'original_info': {'width': 1153, 'height': 1363, 'focus_rects': [{'x': 0, 'y': 717, 'h': 646, 'w': 1153}, {'x': 0, 'y': 210, 'h': 1153, 'w': 1153}, {'x': 0, 'y': 49, 'h': 1314, 'w': 1153}, {'x': 0, 'y': 0, 'h': 1363, 'w': 682}, {'x': 0, 'y': 0, 'h': 1363, 'w': 1153}]}, 'sizes': {'medium': {'w': 1015, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1153, 'h': 1363, 'resize': 'fit'}, 'small': {'w': 575, 'h': 680, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}, 'small': {'faces': []}}}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2499959703661117e+18,1249995970366111744,1.0044496579997655e+18,1004449657999765505,kicks_re,369474687,369474687,,,,,False,4723,24147,64,355,1249995970366111744,1249995970366111744,False,False,en,,"{'media': [{'id': 1250063945907474437, 'id_str': '1250063945907474437', 'indices': [245, 268], 'media_url': 'http://pbs.twimg.com/media/EVkeiSJWkAUFRxT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EVkeiSJWkAUFRxT.jpg', 'url': 'https://t.co/7XTvAxZnCn', 'display_url': 'pic.twitter.com/7XTvAxZnCn', 'expanded_url': 'https://twitter.com/kkscott25/status/1250064455406366721/photo/1', 'type': 'photo', 'original_info': {'width': 1149, 'height': 1365, 'focus_rects': [{'x': 0, 'y': 722, 'h': 643, 'w': 1149}, {'x': 0, 'y': 216, 'h': 1149, 'w': 1149}, {'x': 0, 'y': 55, 'h': 1310, 'w': 1149}, {'x': 466, 'y': 0, 'h': 1365, 'w': 683}, {'x': 0, 'y': 0, 'h': 1365, 'w': 1149}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 572, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1010, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1149, 'h': 1365, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1250063945907474437', 'ext_media_color': {'palette': [{'rgb': {'red': 164, 'green': 101, 'blue': 32}, 'percentage': 24.22}, {'rgb': {'red': 204, 'green': 126, 'blue': 102}, 'percentage': 21.66}, {'rgb': {'red': 229, 'green': 201, 'blue': 202}, 'percentage': 11.0}, {'rgb': {'red': 61, 'green': 42, 'blue': 26}, 'percentage': 10.82}, {'rgb': {'red': 188, 'green': 85, 'blue': 12}, 'percentage': 7.6}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1250063945899085824, 'id_str': '1250063945899085824', 'indices': [245, 268], 'media_url': 'http://pbs.twimg.com/media/EVkeiSHWkAAD99e.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EVkeiSHWkAAD99e.jpg', 'url': 'https://t.co/7XTvAxZnCn', 'display_url': 'pic.twitter.com/7XTvAxZnCn', 'expanded_url': 'https://twitter.com/kkscott25/status/1250064455406366721/photo/1', 'type': 'photo', 'original_info': {'width': 1069, 'height': 1372, 'focus_rects': [{'x': 0, 'y': 9, 'h': 599, 'w': 1069}, {'x': 0, 'y': 0, 'h': 1069, 'w': 1069}, {'x': 0, 'y': 0, 'h': 1219, 'w': 1069}, {'x': 383, 'y': 0, 'h': 1372, 'w': 686}, {'x': 0, 'y': 0, 'h': 1372, 'w': 1069}]}, 'sizes': {'large': {'w': 1069, 'h': 1372, 'resize': 'fit'}, 'small': {'w': 530, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 935, 'h': 1200, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}, 'medium': {'faces': []}}, 'media_key': '3_1250063945899085824', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 52, 'green': 60, 'blue': 56}, 'percentage': 30.53}, {'rgb': {'red': 197, 'green': 201, 'blue': 205}, 'percentage': 12.24}, {'rgb': {'red': 62, 'green': 39, 'blue': 5}, 'percentage': 8.78}, {'rgb': {'red': 200, 'green': 140, 'blue': 8}, 'percentage': 5.4}, {'rgb': {'red': 6, 'green': 28, 'blue': 53}, 'percentage': 5.09}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1250063945911742465, 'id_str': '1250063945911742465', 'indices': [245, 268], 'media_url': 'http://pbs.twimg.com/media/EVkeiSKXsAEhT6q.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EVkeiSKXsAEhT6q.jpg', 'url': 'https://t.co/7XTvAxZnCn', 'display_url': 'pic.twitter.com/7XTvAxZnCn', 'expanded_url': 'https://twitter.com/kkscott25/status/1250064455406366721/photo/1', 'type': 'photo', 'original_info': {'width': 1143, 'height': 1359, 'focus_rects': [{'x': 0, 'y': 597, 'h': 640, 'w': 1143}, {'x': 0, 'y': 216, 'h': 1143, 'w': 1143}, {'x': 0, 'y': 56, 'h': 1303, 'w': 1143}, {'x': 0, 'y': 0, 'h': 1359, 'w': 680}, {'x': 0, 'y': 0, 'h': 1359, 'w': 1143}]}, 'sizes': {'medium': {'w': 1009, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 572, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1143, 'h': 1359, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 352, 'y': 334, 'h': 95, 'w': 95}]}, 'small': {'faces': [{'x': 199, 'y': 189, 'h': 54, 'w': 54}]}, 'large': {'faces': [{'x': 399, 'y': 379, 'h': 108, 'w': 108}]}, 'orig': {'faces': [{'x': 399, 'y': 379, 'h': 108, 'w': 108}]}}, 'media_key': '3_1250063945911742465', 'ext_media_color': {'palette': [{'rgb': {'red': 247, 'green': 253, 'blue': 247}, 'percentage': 23.31}, {'rgb': {'red': 88, 'green': 60, 'blue': 17}, 'percentage': 20.03}, {'rgb': {'red': 96, 'green': 98, 'blue': 73}, 'percentage': 17.32}, {'rgb': {'red': 158, 'green': 151, 'blue': 86}, 'percentage': 11.53}, {'rgb': {'red': 50, 'green': 37, 'blue': 18}, 'percentage': 3.59}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1250063945907474440, 'id_str': '1250063945907474440', 'indices': [245, 268], 'media_url': 'http://pbs.twimg.com/media/EVkeiSJWkAgTMl6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EVkeiSJWkAgTMl6.jpg', 'url': 'https://t.co/7XTvAxZnCn', 'display_url': 'pic.twitter.com/7XTvAxZnCn', 'expanded_url': 'https://twitter.com/kkscott25/status/1250064455406366721/photo/1', 'type': 'photo', 'original_info': {'width': 1153, 'height': 1363, 'focus_rects': [{'x': 0, 'y': 717, 'h': 646, 'w': 1153}, {'x': 0, 'y': 210, 'h': 1153, 'w': 1153}, {'x': 0, 'y': 49, 'h': 1314, 'w': 1153}, {'x': 0, 'y': 0, 'h': 1363, 'w': 682}, {'x': 0, 'y': 0, 'h': 1363, 'w': 1153}]}, 'sizes': {'medium': {'w': 1015, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1153, 'h': 1363, 'resize': 'fit'}, 'small': {'w': 575, 'h': 680, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}, 'small': {'faces': []}}, 'media_key': '3_1250063945907474440', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 55, 'green': 44, 'blue': 33}, 'percentage': 28.43}, {'rgb': {'red': 192, 'green': 207, 'blue': 221}, 'percentage': 17.71}, {'rgb': {'red': 100, 'green': 135, 'blue': 191}, 'percentage': 13.46}, {'rgb': {'red': 126, 'green': 88, 'blue': 55}, 'percentage': 10.23}, {'rgb': {'red': 30, 'green': 45, 'blue': 66}, 'percentage': 7.23}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,
1322899693177745409,Sun Nov 01 13:53:59 +0000 2020,1322899693177745409,1322899693177745409,Finally getting around to see @ThePeakyBlinder,False,"[0, 46]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ThePeakyBlinder', 'name': 'Peaky Blinders', 'id': 1288485038, 'id_str': '1288485038', 'indices': [30, 46]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,2599874101,2599874101,,,,,False,0,13,5,0,1322899693177745409,1322899693177745409,False,False,en,,,,,"{'id': 1322899693177745409, 'id_str': '1322899693177745409'}",,,,
1322910583943962624,Sun Nov 01 14:37:16 +0000 2020,1322910583943962624,1322910583943962624,Two episodes in and there's already a guy called කිම්බ.,False,"[0, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3228996931777454e+18,1322899693177745409,2599874101.0,2599874101,kriticalvodka,2599874101,2599874101,,,,,False,0,4,0,0,1322899693177745409,1322899693177745409,False,False,en,,,,,"{'id': 1322899693177745409, 'id_str': '1322899693177745409'}",,,,
1347120740399788035,Thu Jan 07 09:59:47 +0000 2021,1347120740399788035,1347120740399788035,@surangasenawir1 අල්ලපු ගේදර නැන්දගේ දුවගේ කිම්බ වගේ මයි,False,"[17, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'surangasenawir1', 'name': 'Wife LK 🇱🇰', 'id': 1320207212459982849, 'id_str': '1320207212459982849', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.339640863354364e+18,1339640863354363905,1.3202072124599828e+18,1320207212459982849,surangasenawir1,1325509058812579843,1325509058812579843,,,,,False,0,0,0,0,1339640863354363905,1339640863354363905,False,False,si,,,,,,,,,
