,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,self_thread,extended_entities,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card,conversation_control,limited_actions
1334846019285078017,Fri Dec 04 13:04:25 +0000 2020,1334846019285078017,1334846019285078017,"📚දැනුමට යමක්📚
Lesson # 81

I'm / She's / he's +
good at + (Verb+ing) දක්ෂයි

E.g.📖️

🔶 She's good at acting man.. Be careful - ඒකී රඟපාන්න දක්ෂයි බන්, පරිස්සමෙන්😉

🔶 I'm not good at hiding my feelings on her - මම එයා ගැන මඟේ තියන හැඟිම් හංඟන්න දක්ෂ නෑ

#easypeasyenglessons https://t.co/ElSwRdGYyW",False,"[0, 273]","{'hashtags': [{'text': 'easypeasyenglessons', 'indices': [253, 273]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1334846012578381824, 'id_str': '1334846012578381824', 'indices': [274, 297], 'media_url': 'http://pbs.twimg.com/media/EoZTYEmUwAAxXLG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EoZTYEmUwAAxXLG.jpg', 'url': 'https://t.co/ElSwRdGYyW', 'display_url': 'pic.twitter.com/ElSwRdGYyW', 'expanded_url': 'https://twitter.com/Its_Me_S_Soori/status/1334846019285078017/photo/1', 'type': 'photo', 'original_info': {'width': 728, 'height': 364, 'focus_rects': [{'x': 0, 'y': 0, 'h': 364, 'w': 650}, {'x': 0, 'y': 0, 'h': 364, 'w': 364}, {'x': 0, 'y': 0, 'h': 364, 'w': 319}, {'x': 36, 'y': 0, 'h': 364, 'w': 182}, {'x': 0, 'y': 0, 'h': 364, 'w': 728}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 728, 'h': 364, 'resize': 'fit'}, 'medium': {'w': 728, 'h': 364, 'resize': 'fit'}, 'small': {'w': 680, 'h': 340, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 325, 'y': 33, 'h': 115, 'w': 115}]}, 'large': {'faces': [{'x': 325, 'y': 33, 'h': 115, 'w': 115}]}, 'medium': {'faces': [{'x': 325, 'y': 33, 'h': 115, 'w': 115}]}, 'small': {'faces': [{'x': 303, 'y': 30, 'h': 107, 'w': 107}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1196374198408450048,1196374198408450048,,,,,False,7,32,1,1,1334846019285078017,1334846019285078017,False,False,und,,,"{'media': [{'id': 1334846012578381824, 'id_str': '1334846012578381824', 'indices': [274, 297], 'media_url': 'http://pbs.twimg.com/media/EoZTYEmUwAAxXLG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EoZTYEmUwAAxXLG.jpg', 'url': 'https://t.co/ElSwRdGYyW', 'display_url': 'pic.twitter.com/ElSwRdGYyW', 'expanded_url': 'https://twitter.com/Its_Me_S_Soori/status/1334846019285078017/photo/1', 'type': 'photo', 'original_info': {'width': 728, 'height': 364, 'focus_rects': [{'x': 0, 'y': 0, 'h': 364, 'w': 650}, {'x': 0, 'y': 0, 'h': 364, 'w': 364}, {'x': 0, 'y': 0, 'h': 364, 'w': 319}, {'x': 36, 'y': 0, 'h': 364, 'w': 182}, {'x': 0, 'y': 0, 'h': 364, 'w': 728}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 728, 'h': 364, 'resize': 'fit'}, 'medium': {'w': 728, 'h': 364, 'resize': 'fit'}, 'small': {'w': 680, 'h': 340, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 325, 'y': 33, 'h': 115, 'w': 115}]}, 'large': {'faces': [{'x': 325, 'y': 33, 'h': 115, 'w': 115}]}, 'medium': {'faces': [{'x': 325, 'y': 33, 'h': 115, 'w': 115}]}, 'small': {'faces': [{'x': 303, 'y': 30, 'h': 107, 'w': 107}]}}, 'media_key': '3_1334846012578381824', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 48, 'green': 43, 'blue': 41}, 'percentage': 40.58}, {'rgb': {'red': 208, 'green': 188, 'blue': 174}, 'percentage': 25.92}, {'rgb': {'red': 159, 'green': 112, 'blue': 90}, 'percentage': 14.61}, {'rgb': {'red': 69, 'green': 79, 'blue': 88}, 'percentage': 2.49}, {'rgb': {'red': 75, 'green': 34, 'blue': 40}, 'percentage': 1.7}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,
1289171334392471553,Fri Jul 31 12:09:32 +0000 2020,1289171334392471553,1289171334392471553,@irajonline ඒක සුපිරි අයියා . ඔයා දක්ෂ නිර්මාණකරුවෙක්. ලස්සනයි වීඩියෝ එක. ආදරෙයි ඔයාට . ❤️,False,"[12, 90]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.289145995037565e+18,1289145995037564929,124982587.0,124982587,irajonline,1667846742,1667846742,,,,,False,0,5,0,0,1289145995037564929,1289145995037564929,False,False,si,,,,,,,,,,,
1162206110771601409,Fri Aug 16 03:35:04 +0000 2019,1162206110771601409,1162206110771601409,"@duliponline @619Sniper619 පොලොන්නරුව ආදී ප්‍රදේශයන්හි තවමත් පුරාවිද්‍යාවට හසු නොවූ හෝ නොකියවා අත්හරින ලද දහසකට අධික සෙල්ලිපි තුලින් සොයා ගත හැකිව තිබේ. එමෙන්ම මහාවංශයට වඩා පැරණි ලියවිල්ලක් වන ""වර්ගපූර්නිකාව""නම් යක්ඛ ජනතාවට අයත් පුස්කොල පොතේ ""ශ්‍රී රාවණ"" අධිරාජයාගේ නාමය සඳහන් වන්නේ ""කෞරාන මන්ඨක"" ලෙසයි.",False,"[27, 303]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [0, 12]}, {'screen_name': '619Sniper619', 'name': '˜”*°•.˜”*°• Şຖipēr •°*”˜.•°*”˜ 🇱🇰', 'id': 1047931890, 'id_str': '1047931890', 'indices': [13, 26]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1622060097979597e+18,1162206009797959682,1.1213406672366879e+18,1121340667236687873,Bu_ddi,1121340667236687873,1121340667236687873,,,,,False,0,3,1,0,1162034073948180481,1162034073948180481,False,False,si,,,,,,,,,,,
1148850780658470912,Wed Jul 10 07:05:45 +0000 2019,1148850780658470912,1148850780658470912,"ටොන් ගනන් හීන මවන්න ගොඩක්ම දක්ෂ සමනල්ලු වගේ පාට පාට හිත් තියෙන පුංචි පැටව්. මේ කියන්නෙත් ඒ වගේ පාට හීන ගොඩක් හැංගුන කතාවක්.

ඉස්කෝලෙ බලංගොඩ නන්පේරියල් වල තියෙන විවේගානන්ද විදුහල. ළමයි 85ක් ගුරුවරු 7දෙනෙක් විතර ඉන්න ගොඩක් දුෂ්කර ඉස්කෝලයක්. අඩුපාඩුකම් ගොඩක් එක්ක ඒත් ඉගෙන ගන්න තියෙන https://t.co/woseQvDkAB",False,"[0, 280]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1148850758915252225, 'id_str': '1148850758915252225', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/D_GJrakU4AEna56.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_GJrakU4AEna56.jpg', 'url': 'https://t.co/woseQvDkAB', 'display_url': 'pic.twitter.com/woseQvDkAB', 'expanded_url': 'https://twitter.com/AnushangaPasan/status/1148850780658470912/photo/1', 'type': 'photo', 'original_info': {'width': 1280, 'height': 1280, 'focus_rects': [{'x': 0, 'y': 122, 'h': 717, 'w': 1280}, {'x': 0, 'y': 0, 'h': 1280, 'w': 1280}, {'x': 157, 'y': 0, 'h': 1280, 'w': 1123}, {'x': 544, 'y': 0, 'h': 1280, 'w': 640}, {'x': 0, 'y': 0, 'h': 1280, 'w': 1280}]}, 'sizes': {'large': {'w': 1280, 'h': 1280, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 588, 'y': 781, 'h': 51, 'w': 51}, {'x': 622, 'y': 767, 'h': 88, 'w': 88}, {'x': 198, 'y': 372, 'h': 135, 'w': 135}]}, 'medium': {'faces': [{'x': 551, 'y': 732, 'h': 47, 'w': 47}, {'x': 583, 'y': 719, 'h': 82, 'w': 82}, {'x': 185, 'y': 348, 'h': 126, 'w': 126}]}, 'small': {'faces': [{'x': 312, 'y': 414, 'h': 27, 'w': 27}, {'x': 330, 'y': 407, 'h': 46, 'w': 46}, {'x': 105, 'y': 197, 'h': 71, 'w': 71}]}, 'orig': {'faces': [{'x': 588, 'y': 781, 'h': 51, 'w': 51}, {'x': 622, 'y': 767, 'h': 88, 'w': 88}, {'x': 198, 'y': 372, 'h': 135, 'w': 135}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1042472023291645952,1042472023291645952,,,,,False,4,12,1,2,1148850780658470912,1148850780658470912,False,False,si,,"{'id': 1148850780658470912, 'id_str': '1148850780658470912'}","{'media': [{'id': 1148850758915252225, 'id_str': '1148850758915252225', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/D_GJrakU4AEna56.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_GJrakU4AEna56.jpg', 'url': 'https://t.co/woseQvDkAB', 'display_url': 'pic.twitter.com/woseQvDkAB', 'expanded_url': 'https://twitter.com/AnushangaPasan/status/1148850780658470912/photo/1', 'type': 'photo', 'original_info': {'width': 1280, 'height': 1280, 'focus_rects': [{'x': 0, 'y': 122, 'h': 717, 'w': 1280}, {'x': 0, 'y': 0, 'h': 1280, 'w': 1280}, {'x': 157, 'y': 0, 'h': 1280, 'w': 1123}, {'x': 544, 'y': 0, 'h': 1280, 'w': 640}, {'x': 0, 'y': 0, 'h': 1280, 'w': 1280}]}, 'sizes': {'large': {'w': 1280, 'h': 1280, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 588, 'y': 781, 'h': 51, 'w': 51}, {'x': 622, 'y': 767, 'h': 88, 'w': 88}, {'x': 198, 'y': 372, 'h': 135, 'w': 135}]}, 'medium': {'faces': [{'x': 551, 'y': 732, 'h': 47, 'w': 47}, {'x': 583, 'y': 719, 'h': 82, 'w': 82}, {'x': 185, 'y': 348, 'h': 126, 'w': 126}]}, 'small': {'faces': [{'x': 312, 'y': 414, 'h': 27, 'w': 27}, {'x': 330, 'y': 407, 'h': 46, 'w': 46}, {'x': 105, 'y': 197, 'h': 71, 'w': 71}]}, 'orig': {'faces': [{'x': 588, 'y': 781, 'h': 51, 'w': 51}, {'x': 622, 'y': 767, 'h': 88, 'w': 88}, {'x': 198, 'y': 372, 'h': 135, 'w': 135}]}}, 'media_key': '3_1148850758915252225', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 48, 'green': 59, 'blue': 59}, 'percentage': 66.32}, {'rgb': {'red': 142, 'green': 140, 'blue': 131}, 'percentage': 27.57}, {'rgb': {'red': 213, 'green': 213, 'blue': 213}, 'percentage': 1.61}, {'rgb': {'red': 82, 'green': 65, 'blue': 74}, 'percentage': 0.38}, {'rgb': {'red': 96, 'green': 95, 'blue': 77}, 'percentage': 0.27}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,
1334881591026274308,Fri Dec 04 15:25:46 +0000 2020,1334881591026274308,1334881591026274308,"1/3)⬆️
රාවණ රාම යුද්ධයේදී නාග ශර, අග්නි ශර වැනි දේ යොදාගෙන ඇත.
රාවණ රජ දක්‍ෂ රසායන, වෛද්‍යවරයෙකි.. 
රාවණ රාම යුද්ධයේ දී මියගිය අයට පණ දී ඇති බවද සඳහන් ය. එසේ ම ඉන් පෙර ද යන්ත්‍ර මන්ත්‍ර ගුප්ත විද්‍යාව දියුණුව පැවැති බැව් පූජාවලියේ සදහන් වේ⬇️",False,"[0, 241]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.334881588639748e+18,1334881588639748096,1.2008000762112082e+18,1200800076211208192,proud_Buddhist1,1200800076211208192,1200800076211208192,,,,,False,0,3,1,0,1334881585749917698,1334881585749917698,False,False,si,,"{'id': 1334881585749917698, 'id_str': '1334881585749917698'}",,,,,,,,,
1124884149066616834,Sun May 05 03:50:55 +0000 2019,1124884149066616834,1124884149066616834,#කුරාණය පිළිබඳව ද ප්‍රසිද්ධ මාධ්‍ය තුළ මවුලවීලගෙන් සහ ඒ පිළිබඳ මුස්ලිම් විද්වතුන්ගෙන් ප්‍රශ්න කළ යුතුය.මෙය සාකච්ඡාවට ගත යුතුමය.විවාද කළ යුතු මාතෘකාව කි.හැමෝම දැන ගන්න එක හොඳයි නේ.@nethfmsrilanka @hirunews @tvderana එතකොට හැමෝටම අවබෝධ වෙයිනේ.සැකත් දුරු වෙයි.ප්‍රශනත් විසදෙයි.,False,"[0, 274]","{'hashtags': [{'text': 'කුරාණය', 'indices': [0, 7]}], 'symbols': [], 'user_mentions': [{'screen_name': 'nethfmsrilanka', 'name': 'Neth FM', 'id': 2399526168, 'id_str': '2399526168', 'indices': [179, 194]}, {'screen_name': 'hirunews', 'name': 'Hiru News', 'id': 351341475, 'id_str': '351341475', 'indices': [195, 204]}, {'screen_name': 'tvderana', 'name': 'TV Derana', 'id': 221391483, 'id_str': '221391483', 'indices': [205, 214]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2590801622,2590801622,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,19,113,15,2,1124884149066616834,1124884149066616834,False,False,si,,,,,,,,,,,
1360488768952692745,Sat Feb 13 07:19:33 +0000 2021,1360488768952692745,1360488768952692745,ශ්‍රී ලාංකික මිනිස්සු අවලාද නගන්න තරම් වෙන කිසිම දෙයකට  දක්ෂ නැහැ. දකින්නේ අනුන්ගේ වරදක්. තමන්ගේ වැරදි පෙනෙන්නෙස නැහැ. ජාතියේ කරුමය.,False,"[0, 132]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,16733132,16733132,,,,,True,1,1,0,0,1360488768952692745,1360488768952692745,False,False,si,,,,,,1.3604655097082757e+18,1360465509708275715,"{'url': 'https://t.co/JKlA398qph', 'expanded': 'https://twitter.com/GotabayaR/status/1360465509708275715', 'display': 'twitter.com/GotabayaR/stat…'}",,,
1267833847409979393,Tue Jun 02 15:01:59 +0000 2020,1267833847409979393,1267833847409979393,ලස්සන දක්ෂ සාර්ථක ගෑල්ලමයෙක් ව දැක්ක ගමන් කහඹිලියා ගෑවෙන එවුන් එක්ක කොහොම ද රටවල් දියුණු වෙන්නේ? නෑ මං මේ කියනවට මේකට දාලා තියෙන ග්‍රාමීය පඳුරු රිප්ලයි ටික බලන්නකෝ. මේවා හැමදාට ම තියන ගස්ගති.,False,"[0, 191]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,636038037,636038037,,,,,True,6,113,11,0,1267833847409979393,1267833847409979393,False,False,si,,,,,,1.2675404879987098e+18,1267540487998709761,"{'url': 'https://t.co/cpHcGBS4ZS', 'expanded': 'https://twitter.com/yohanimusic/status/1267540487998709761', 'display': 'twitter.com/yohanimusic/st…'}",,,
1339595114172170241,Thu Dec 17 15:35:38 +0000 2020,1339595114172170241,1339595114172170241,කෙසේ හෝ දෙරණ අධිපති විසින් කුට්ටි අප්පු නමැති බාස් උන්නැහේ වෙද මහතෙකුගේ භූමිකාවකට වේශ නිරූපනය කොට රංග ගත කෙළේය. දක්ෂ නළුවෙකු නොවූ ඔහු මෙලෙස එක් වරම කාලි ආරූඪ වූ කපුවාගේ පරණ පුරුදු චරිතයටම පත්විය.,False,"[0, 195]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,981107802574737414,981107802574737414,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,7,1,0,1339595114172170241,1339595114172170241,False,False,si,,"{'id': 1339595114172170241, 'id_str': '1339595114172170241'}",,,,,,,,,
1292366485147525120,Sun Aug 09 07:45:55 +0000 2020,1292366485147525120,1292366485147525120,"@RanjitWickreme2 #lka 
2/3 තිබෙනවා,විධායක ජනාධිපති ධූරයත් තිබෙනවා. 
ජනාධිපතිලා 3ක්,අවංක දක්ෂ ආරක්ෂක ඇමති කෙනෙක් ඉන්නවා. 
අවංක කෙලින් වැඩ කරන හමුදාපති කෙනෙක් සමග දක්ෂ ත්‍රිවිධ හමුදාපතිවරුත් ඉන්නව.
හොඳ නීතිපති කෙනෙක්,දක්ෂ පොලිස් පති කෙනෙක් සමඟ දේශබන්ධු මහත්මයත් ඉන්නවා.රට ගොඩගත්තෙ නැත්නම් වැඩක්නැහැ",False,"[17, 296]","{'hashtags': [{'text': 'lka', 'indices': [17, 21]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RanjitWickreme2', 'name': 'Ranjit Wickremeratne', 'id': 1061247386289197062, 'id_str': '1061247386289197062', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.292287392582447e+18,1292287392582447105,1.061247386289197e+18,1061247386289197062,RanjitWickreme2,1200847284927422464,1200847284927422464,,,,,False,2,0,1,0,1292287392582447105,1292287392582447105,False,False,si,,,,,,,,,,,
1369814838130581504,Thu Mar 11 00:58:01 +0000 2021,1369814838130581504,1369814838130581504,"@IndrajithTweets කන්නසාමි දක්ෂ රජෙක්..රජතුමාට වඩා නිළමෙවරු බලවත් වීම සහ පහතරට ආර්ථික තත්ත්වය දියුණු වීම වගෙ සාධක රාජධානිය දුර්වල කලා..
ඒ මනුස්සයා මුල් සීසන් එකේ හරි දක්ශ විදිහට රට පාලනය කළා.. ඔය සමානකිරීමෙන් එයාගෙ නමයි සෞත්තූ වෙන්නෙ..",False,"[17, 234]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IndrajithTweets', 'name': 'Indrajith Bandara', 'id': 2775054089, 'id_str': '2775054089', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3698122862321746e+18,1369812286232174600,2775054089.0,2775054089,IndrajithTweets,150624162,150624162,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,1,4,1,0,1369812286232174600,1369812286232174600,False,False,si,,,,,,,,,,,
1194479842626097152,Wed Nov 13 04:59:21 +0000 2019,1194479842626097152,1194479842626097152,ශ්‍රී ලංකාවේ දක්ෂ ශිල්පීන් අගය නොකිරීම දුෂ්කර ය. ශ්‍රී ලංකාවේ කුඩා හා මධ්‍යම පරිමාණ ව්‍යාපාර විසින් අතින් සාදන ලද අත්කම් ඇතුළු දේශීය වශයෙන් ලබාගත් භාණ්ඩ වලින් Café Kumbuk ඇති කුඩා කඩය පිරී තිබුණි. මෙම ව්‍යවසායකයින් සඳහා දක්වන සහයෝගය වෙනුවෙන් මෙම ආපන ශාලාවට සුබ පැතුම්!,False,"[0, 268]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,91046596,91046596,,,,,True,0,19,0,0,1194479842626097152,1194479842626097152,False,False,si,,,,,,1.1944781978297057e+18,1194478197829705729,"{'url': 'https://t.co/JgOJF9kPM0', 'expanded': 'https://twitter.com/USAmbSLM/status/1194478197829705729', 'display': 'twitter.com/USAmbSLM/statu…'}",,,
1173983103389335552,Tue Sep 17 15:32:38 +0000 2019,1173983103389335552,1173983103389335552,"‘පුරාණ’ යනු වේදයට අයත් හින්දු ධර්ම පුස්තක විශේෂයකි. හින්දු ධර්මයට අනුව, විශ්වය ඇති වීමේ හා නැති වීමේ මෙන් ම, නොයෙක් රජවරුන්, දෙවියන්, ඍෂිවරුන් ආදීන් පිළිබඳව ද පැරැණි ඉතිහාස කථා මේවායේ අඩංගුය. පුරාණ, ගණනින් දහ අටකි. ‘ස්කන්ධ පුරාණය’ මින් දීර්ඝතම පුරාණය යි.",False,"[0, 254]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1739830933145805e+18,1173983093314580480,161958333.0,161958333,moogater,161958333,161958333,,,,,False,0,2,1,0,1173983093314580480,1173983093314580480,False,False,si,,"{'id': 1173983093314580480, 'id_str': '1173983093314580480'}",,,,,,,,,
1273801000458039298,Fri Jun 19 02:13:19 +0000 2020,1273801000458039298,1273801000458039298,"7. කැළැල්

මේක ලංකාවේ එච්චරම ජනප්‍රිය ටැටූ හේතුවක් නෙමෙයි, ඒත් නොයෙකුත් තුවාල කැළැල්, පිළිස්සුම් කැළැල් තිබෙන නිසා ඒවා වහගන්න ටැටූ භාවිතා කරන උදවියත් ඉන්නවා. දක්ෂ ටැටූ ශිල්පියෙක්ට පුළුවන් ​ඒ වගේ අවස්ථාවකදි කැළලත් වසමින්, 👇 https://t.co/RM6h71jRzg",False,"[0, 222]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1273800997543071744, 'id_str': '1273800997543071744', 'indices': [223, 246], 'media_url': 'http://pbs.twimg.com/media/Ea1zQiUX0AAAWMd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ea1zQiUX0AAAWMd.jpg', 'url': 'https://t.co/RM6h71jRzg', 'display_url': 'pic.twitter.com/RM6h71jRzg', 'expanded_url': 'https://twitter.com/619Sniper619/status/1273801000458039298/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 500, 'focus_rects': [{'x': 0, 'y': 52, 'h': 448, 'w': 800}, {'x': 0, 'y': 0, 'h': 500, 'w': 500}, {'x': 0, 'y': 0, 'h': 500, 'w': 439}, {'x': 15, 'y': 0, 'h': 500, 'w': 250}, {'x': 0, 'y': 0, 'h': 500, 'w': 800}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 800, 'h': 500, 'resize': 'fit'}, 'small': {'w': 680, 'h': 425, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 500, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'large': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2738009943931126e+18,1273800994393112576,1047931890.0,1047931890,619Sniper619,1047931890,1047931890,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,6,1,0,1273800915833835522,1273800915833835522,False,False,si,,"{'id': 1273800915833835522, 'id_str': '1273800915833835522'}","{'media': [{'id': 1273800997543071744, 'id_str': '1273800997543071744', 'indices': [223, 246], 'media_url': 'http://pbs.twimg.com/media/Ea1zQiUX0AAAWMd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ea1zQiUX0AAAWMd.jpg', 'url': 'https://t.co/RM6h71jRzg', 'display_url': 'pic.twitter.com/RM6h71jRzg', 'expanded_url': 'https://twitter.com/619Sniper619/status/1273801000458039298/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 500, 'focus_rects': [{'x': 0, 'y': 52, 'h': 448, 'w': 800}, {'x': 0, 'y': 0, 'h': 500, 'w': 500}, {'x': 0, 'y': 0, 'h': 500, 'w': 439}, {'x': 15, 'y': 0, 'h': 500, 'w': 250}, {'x': 0, 'y': 0, 'h': 500, 'w': 800}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 800, 'h': 500, 'resize': 'fit'}, 'small': {'w': 680, 'h': 425, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 500, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'large': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}}, 'media_key': '3_1273800997543071744', 'ext_media_color': {'palette': [{'rgb': {'red': 219, 'green': 174, 'blue': 141}, 'percentage': 61.58}, {'rgb': {'red': 38, 'green': 40, 'blue': 39}, 'percentage': 29.8}, {'rgb': {'red': 144, 'green': 111, 'blue': 85}, 'percentage': 6.17}, {'rgb': {'red': 119, 'green': 105, 'blue': 91}, 'percentage': 2.46}, {'rgb': {'red': 119, 'green': 99, 'blue': 91}, 'percentage': 0.25}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,
